행정 구역,업소명,소재지,전화번호,관리구분,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
경남 함안군,광일충전소,경남 함안군 가야읍 도항리 59-2외1번지,055-583-9338,자동차충전,경남 함안군 가야읍 도항리 59-2외1번지,1082508,1698578,정좌표,4.87303E+18,구주소,경상남도 함안군 가야읍 함마대로 1608,경상남도 함안군 가야읍 도항리 59-2,52041,4873025000,가야읍,4873025024,가야읍 도항리
경남 함안군,(주)명성에너지함안충전소,경남 함안군 가야읍 검암리994-12,055-583-3774,자동차충전,경남 함안군 가야읍 검암리994-12,1083427,1698107,정좌표,4.87303E+18,구주소,경상남도 함안군 가야읍 말산로 97,경상남도 함안군 가야읍 검암리 994-12,52048,4873025000,가야읍,4873025022,가야읍 검암리
경남 함안군,의령충전소,경남 함안군 군북면 월촌리 1294-2번지외2필지,055-583-6679,자동차충전,경남 함안군 군북면 월촌리 1294-2번지외2필지,1073391,1699461,정좌표,4.87303E+18,구주소,경상남도 함안군 군북면 함마대로 297,경상남도 함안군 군북면 월촌리 1294-2,52060,4873032000,군북면,4873032032,군북면 월촌리
경남 함안군,(주)해성에너지 조은LPG충전소,경남 함안군 산인면 신산리 169-3번지외3필지,055-583-9600,자동차충전,경남 함안군 산인면 신산리 169-3번지외3필지,1089198,1697047,정좌표,4.87304E+18,구주소,,경상남도 함안군 산인면 신산리 169-3,52072,4873038000,산인면,4873038022,산인면 신산리
경남 함양군,함양LPG충전소,경남 함양군 함양읍 신관리 854-2,055-963-2311,자동차충전,경남 함양군 함양읍 신관리 854-2,1022113,1725137,정좌표,4.88703E+18,구주소,경상남도 함양군 함양읍 고운로 208,경상남도 함양군 함양읍 신관리 854-2,50024,4887025000,함양읍,4887025026,함양읍 신관리
경남 함양군,함양(통영)충전소,경남 함양군 지곡면 보산리 285-5,055-963-8762,자동차충전,경남 함양군 지곡면 보산리 285-5,1023524,1728291,정좌표,4.88704E+18,구주소,경상남도 함양군 지곡면 효산길 23-31,경상남도 함양군 지곡면 보산리 285-5,50019,4887035000,지곡면,4887035030,지곡면 보산리
경남 함양군,함양(하남)충전소,경남 함양군 지곡면 보산리 278-9,055-963-8001,자동차충전,경남 함양군 지곡면 보산리 278-9,1023578,1728410,인근좌표,48870,구주소,,경상남도 함양군 지곡면 보산리 278-9,NULL,4887035000,지곡면,4887035030,지곡면 보산리
경남 함양군,한들에너지,경남 함양군 함양읍 교산리 57-14,055-963-3553,용기+자동차+13kg용기,경남 함양군 함양읍 교산리 57-14,1021329,1725858,정좌표,4.88703E+18,구주소,경상남도 함양군 함양읍 한들로 246,경상남도 함양군 함양읍 교산리 57-14,50024,4887025000,함양읍,4887025024,함양읍 교산리
경남 합천군,해인사충전소,경남 합천군 야로면 하림리 971-1번지,055-933-9830,자동차충전,경남 합천군 야로면 하림리 971-1번지,1057903,1750263,정좌표,4.88903E+18,구주소,경상남도 합천군 야로면 가야산로 927,경상남도 합천군 야로면 하림리 971-1,50204,4889034000,야로면,4889034031,야로면 하림리
경남 합천군,영창가스충전소,경남 합천군 합천읍 영창리 467-12,055-932-0303,자동차충전,경남 합천군 합천읍 영창리 467-12,1060350,1731199,정좌표,4.88903E+18,구주소,경상남도 합천군 합천읍 대야로 981,경상남도 합천군 합천읍 영창리 467-12,50230,4889025000,합천읍,4889025023,합천읍 영창리
제주 서귀포시,유진가스충전소," 제주 서귀포시 표선면 하천리 1484,1486,1488 ",064-787-0459,자동차충전,"제주 서귀포시 표선면 하천리 1484,1486,1488 ",936976,1485477,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 표선면 번영로 3243,제주특별자치도 서귀포시 표선면 하천리 1484,63627,5013032000,표선면,5013032022,표선면 하천리
제주 서귀포시,모슬포LPG충전소," 제주 서귀포시 대정읍 상모리 3711-1, 4 ",064-792-7788,자동차충전,"제주 서귀포시 대정읍 상모리 3711-1, 4 ",884201,1471422,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 대정읍 일주서로 2556,제주특별자치도 서귀포시 대정읍 상모리 3711-1,63509,5013025000,대정읍,5013025021,대정읍 상모리
제주 서귀포시,송악충전소,제주 서귀포시 대정읍 안성리 1447-2,064-792-7890,자동차충전,제주 서귀포시 대정읍 안성리 1447-2,886767,1473885,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 대정읍 일주서로 2184,제주특별자치도 서귀포시 대정읍 안성리 1447-2,63520,5013025000,대정읍,5013025023,대정읍 안성리
제주 서귀포시,대홍충전소,제주 서귀포시 동홍동 1706,064-732-5185,자동차충전,제주 서귀포시 동홍동 1706,912950,1475255,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 중산간동로 7967,제주특별자치도 서귀포시 동홍동 1706,63585,5013057000,동홍동,5013010500,동홍동
제주 서귀포시,(주)천마표선충전소,제주 서귀포시 표선면 하천리 134-1,064-787-5149,자동차충전,제주 서귀포시 표선면 하천리 134-1,938851,1483062,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 표선면 일주동로 5691,제주특별자치도 서귀포시 표선면 하천리 134-1,63627,5013032000,표선면,5013032022,표선면 하천리
제주 서귀포시,동천가스충전소,제주 서귀포시 서호동 147-19 (동천가스LPG),064-739-3488,자동차충전,제주 서귀포시 서호동 147-19 (동천가스LPG),909257,1473334,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 일주동로 9052,제주특별자치도 서귀포시 서호동 147-19,63569,5013059000,대륜동,5013010300,서호동
제주 서귀포시,(주)한라에너지,제주 서귀포시 신효동 1325-2외 3번지,064-733-0098,용기+자동차+탱크+13kg용기,제주 서귀포시 신효동 1325-2외 3번지,916400,1474664,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 일주동로 8281,제주특별자치도 서귀포시 신효동 1325-2,63600,5013055000,효돈동,5013010900,신효동
제주 서귀포시,중문충전소,제주 서귀포시 상예동 1757-9,064-738-8680,자동차충전,제주 서귀포시 상예동 1757-9,896973,1475332,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 일주서로 1120,제주특별자치도 서귀포시 상예동 1757-9,63534,5013062000,예래동,5013012000,상예동
제주 서귀포시,성산LPG충전소,제주 서귀포시 성산읍 고성리 1914-7,064-784-7272,자동차충전,제주 서귀포시 성산읍 고성리 1914-7,944930,1493031,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 성산읍 일주동로 4495,제주특별자치도 서귀포시 성산읍 고성리 1914-7,63641,5013025900,성산읍,5013025924,성산읍 고성리
제주 서귀포시,안덕하나충전소,제주 서귀포시 안덕면 상창리 1312-1,064-794-6996,자동차충전,제주 서귀포시 안덕면 상창리 1312-1,893843,1476825,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 안덕면 한창로 178,제주특별자치도 서귀포시 안덕면 상창리 1312-1,63526,5013031000,안덕면,5013031024,안덕면 상창리
제주 서귀포시,서귀포충전소,제주 서귀포시 동홍동 103-7,064-762-6409,자동차충전,제주 서귀포시 동홍동 103-7,914082,1474322,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 동홍남로 85,제주특별자치도 서귀포시 동홍동 103-7,63587,5013057000,동홍동,5013010500,동홍동
제주 서귀포시,(주)천마강정충전소,제주 서귀포시 강정동 1230-1,064-739-6608,용기+자동차+탱크+13kg용기,제주 서귀포시 강정동 1230-1,906827,1473605,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 일주서로 77,제주특별자치도 서귀포시 강정동 1230-1,63560,5013060000,대천동,5013011600,강정동
제주 서귀포시,성산동부가스충전소,제주 서귀포시 성산읍 오조리 656-1,064-784-1321,자동차충전,제주 서귀포시 성산읍 오조리 656-1,945159,1497061,정좌표,5.01303E+18,구주소,제주특별자치도 서귀포시 성산읍 일주동로 4085,제주특별자치도 서귀포시 성산읍 오조리 656-1,63639,5013025900,성산읍,5013025922,성산읍 오조리
제주 서귀포시,중문관광단지충전소,제주 서귀포시 상예동 260,064-738-5157,자동차충전,제주 서귀포시 상예동 260,897392,1475175,정좌표,5.01301E+18,구주소,제주특별자치도 서귀포시 일주서로 1076,제주특별자치도 서귀포시 상예동 260,63534,5013062000,예래동,5013012000,상예동
제주 제주시,한마음가스충전소,제주 제주시 이도이동 98-4,064-722-7900,자동차충전,제주 제주시 이도이동 98-4,911897,1500120,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 간월동로 94,제주특별자치도 제주시 이도이동 98-4,63246,5011054000,이도2동,5011010400,이도이동
제주 제주시,신엄충전소,제주 제주시 애월읍 신엄리 3166-1,064-799-0101,자동차충전,제주 제주시 애월읍 신엄리 3166-1,893596,1497897,정좌표,5.01103E+18,구주소,제주특별자치도 제주시 애월읍 일주서로 6569,제주특별자치도 제주시 애월읍 신엄리 3166-1,63047,5011025300,애월읍,5011025326,애월읍 신엄리
제주 제주시,제주지에스충전소,제주 제주시 도평동 136,064-747-4485,자동차충전,제주 제주시 도평동 136,903284,1497975,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 노형로 149,제주특별자치도 제주시 도평동 136,63076,5011067000,외도동,5011013800,도평동
제주 제주시,삼광충전소,제주 제주시 화북2동 3255-1,064-725-5135,자동차충전,제주 제주시 화북2동 3255-1,912856,1501805,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 번영로 152,제주특별자치도 제주시 화북이동 3255-1,63306,5011060000,화북동,5011011200,화북이동
제주 제주시,극동충전소,제주 제주시 일도2동 357-17,064-758-8434,자동차충전,제주 제주시 일도2동 357-17,910959,1502267,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 동광로 141,제주특별자치도 제주시 일도이동 357-17,63253,5011052000,일도2동,5011010200,일도이동
제주 제주시,소명충전소,제주 제주시 아라1동 1960,064-721-8181,자동차충전,제주 제주시 아라1동 1960,911474,1496432,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 한북로 313,제주특별자치도 제주시 아라일동 1960,63241,5011063000,아라동,5011011700,아라일동
제주 제주시,제주특별자치도개인택시운송사업조합LPG충전소(화북점,제주 제주시 화북이동 4840-1 (그린충전소),064-726-3200,자동차충전,제주 제주시 화북이동 4840-1 (그린충전소),911752,1502626,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 일주동로 22,제주특별자치도 제주시 화북이동 4840-1,63295,5011060000,화북동,5011011200,화북이동
제주 제주시,(주)제주미래에너지,제주 제주시 한림읍 협재리 2791,064-796-1423,용기+13kg용기,제주 제주시 한림읍 협재리 2791,883227,1488824,정좌표,5.01103E+18,구주소,제주특별자치도 제주시 한림읍 협재남2길 2,제주특별자치도 제주시 한림읍 협재리 2791,63015,5011025000,한림읍,5011025031,한림읍 협재리
제주 제주시,(주)천마한림충전소,제주 제주시 한림읍 한림리 375,064-796-7901,자동차+13kg용기,제주 제주시 한림읍 한림리 375,886182,1492204,정좌표,5.01103E+18,구주소,제주특별자치도 제주시 한림읍 일주서로 5467,제주특별자치도 제주시 한림읍 한림리 375,63028,5011025000,한림읍,5011025024,한림읍 한림리
제주 제주시,함덕엘피지충전소,제주 제주시 조천읍 함덕리 2776-2,064-784-1600,자동차충전,제주 제주시 조천읍 함덕리 2776-2,922077,1505274,정좌표,5.01103E+18,구주소,제주특별자치도 제주시 조천읍 일주동로 1122,제주특별자치도 제주시 조천읍 함덕리 2776-2,63334,5011025900,조천읍,5011025924,조천읍 함덕리
제주 제주시,삼화석유(주)늘푸른자동차충전소," 제주 제주시 용담이동 2643-1,3,4,6, 2642 ",064-741-2121,자동차+13kg용기,"제주 제주시 용담이동 2643-1,3,4,6, 2642 ",908160,1501400,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 서광로 137,제주특별자치도 제주시 용담이동 2643-1,63163,5011058000,용담2동,5011010900,용담이동
제주 제주시,연동충전소," 제주 제주시 연동 1395-1,5 ",064-711-0339,자동차+13kg용기,"제주 제주시 연동 1395-1,5 ",906112,1498702,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 과원로 60,제주특별자치도 제주시 연동 1395-1,63141,5011065000,연동,5011013700,연동
제주 제주시,주식회사우리비케이에너지,제주 제주시 해안동 844-1,064-753-7000,용기+자동차+탱크,제주 제주시 해안동 844-1,903426,1497990,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 노형로 158,제주특별자치도 제주시 해안동 844-1,63093,5011066000,노형동,5011013900,해안동
제주 제주시,제주도개인택시조합LPG충전소,제주 제주시 도두1동 2196-1,064-713-2790,자동차충전,제주 제주시 도두1동 2196-1,904181,1500922,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 도공로 141,제주특별자치도 제주시 도두일동 2196-1,63116,5011069000,도두동,5011012700,도두일동
제주 제주시,안전LPG충전소,제주 제주시 건입동 12-3,064-702-2121,자동차충전,제주 제주시 건입동 12-3,912322,1502064,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 연삼로 640,제주특별자치도 제주시 건입동 12-3,63306,5011059000,건입동,5011010700,건입동
제주 제주시,SK에너지주식회사,제주 제주시 일도2동 233-1,064-721-6051,탱크로리,제주 제주시 일도2동 233-1,911515,1501856,정좌표,5.01101E+18,구주소,제주특별자치도 제주시 천수동로 62,제주특별자치도 제주시 일도이동 233-1,63257,5011052000,일도2동,5011010200,일도이동
