행정 구역,업소명,소재지,전화번호,관리구분,입력주소,경도,위도
경남 의령군,의령가스충전소,경남 의령군 의령읍 동동리 393 (의령가스충전소),055-572-2515,자동차충전,경남 의령군 의령읍 동동리 393 (의령가스충전소),128.2721672,35.3243846
경남 진주시,대풍엘피가스,경남 진주시 가좌동 1011-5번지외1필지,055-755-5301,자동차+13kg용기,경남 진주시 가좌동 1011-5번지외1필지,128.1011988,35.145589
경남 진주시,경남엘피가스충전소,경남 진주시 명석면 용산리 756-1번지,055-743-6061,자동차충전,경남 진주시 명석면 용산리 756-1번지,128.008592,35.2330972
경남 진주시,대림가스공업(주),경남 진주시 상평동 235-3,055-752-1234,용기+자동차+13kg용기,경남 진주시 상평동 235-3,128.106699,35.1721948
경남 진주시,태일가스충전소,경남 진주시 장재동 224-1번지,055-759-3223,자동차충전,경남 진주시 장재동 224-1번지,128.1023881,35.2013599
경남 진주시,유천LPG충전소," 경남 진주시 초전동 1498-4,5,7번지 ",055-745-9398,자동차충전,"경남 진주시 초전동 1498-4,5,7번지 ",128.108787,35.1985148
경남 진주시,(주)명성에너지,경남 진주시 상평동 231-8,055-752-4989,용기+자동차+13kg용기,경남 진주시 상평동 231-8,128.1073652,35.169553
경남 진주시,진주개인택시2충전소,경남 진주시 이현동 686-3,055-742-6137,자동차충전,경남 진주시 이현동 686-3,128.0521544,35.1999947
경남 진주시,금산엘피지충전소," 경남 진주시 금산면 중천리 704,713 ",055-756-0983,자동차충전,"경남 진주시 금산면 중천리 704,713 ",128.1351373,35.214687
경남 진주시,(주)성주에너지진주오렌지충전소," 경남 진주시 유곡동 122-2,122-3,122-27,122-31,122-32,122-36번지 ",055-745-6607,자동차충전,"경남 진주시 유곡동 122-2,122-3,122-27,122-31,122-32,122-36번지 ",128.0619242,35.1944553
경남 진주시,(주)대천주약충전소,경남 진주시 주약동 776-39번지,055-758-5189,자동차충전,경남 진주시 주약동 776-39번지,128.0969258,35.1700936
경남 진주시,주식회사에스피씨삼립진주(부산방향)충전소,경남 진주시 호탄동 382,055-759-1028,자동차충전,경남 진주시 호탄동 382,128.1223464,35.1597311
경남 진주시,(주)경양엘피지 미래로가스충전소,경남 진주시 정촌면 화개리 1599-3번지,055-800-8813,자동차충전,경남 진주시 정촌면 화개리 1599-3번지,128.0972975,35.1319534
경남 진주시,동명가스충전소," 경남 진주시 문산읍 상문리 35-2,36-2,37-2 ",055-761-5355,자동차충전,"경남 진주시 문산읍 상문리 35-2,36-2,37-2 ",128.207024,35.1698654
경남 진주시,합동가스,경남 진주시 상평동 224-3,055-752-8221,자동차충전,경남 진주시 상평동 224-3,128.1094657,35.1723185
경남 진주시,동원가스,경남 진주시 내동면 독산리 63-3,055-759-6669,자동차충전,경남 진주시 내동면 독산리 63-3,128.0679141,35.1609457
경남 진주시,(주)성홍가스서진주충전소,경남 진주시 판문동 517-1번지,055-745-4121,자동차충전,경남 진주시 판문동 517-1번지,128.0399673,35.1837916
경남 진주시,대륙가스충전소,경남 진주시 문산읍 소문리 422-3,055-761-6543,자동차충전,경남 진주시 문산읍 소문리 422-3,128.1574359,35.1753486
경남 진주시,진주개인택시운영회,경남 진주시 초전동 1098,055-755-0114,자동차충전,경남 진주시 초전동 1098,128.1153741,35.2126522
경남 진주시,(주)대창가스,경남 진주시 상평동 214-17,055-752-3330,용기+자동차+13kg용기,경남 진주시 상평동 214-17,128.1122229,35.1735329
경남 진주시,진주LPG충전소,경남 진주시 초전동 1495-1.1496번지,055-762-0041,용기+자동차+탱크+13kg용기+부탄,경남 진주시 초전동 1495-1.1496번지,128.1280173,35.1991721
경남 진주시,두성유통(주)문산(순천방향)LPG충전소,경남 진주시 문산읍 소문리 969외2필지,055-761-2820,자동차충전,경남 진주시 문산읍 소문리 969외2필지,128.1516972,35.1711372
경남 창녕군,(주)이엠석유영산(하)충전소,경남 창녕군 영산면 신제리 1479-1,055-521-3284,자동차충전,경남 창녕군 영산면 신제리 1479-1,128.4957873,35.4293541
경남 창녕군,남지IC충전소,경남 창녕군 남지읍 남지리 164-3,055-521-1331,자동차충전,경남 창녕군 남지읍 남지리 164-3,128.4864404,35.3932373
경남 창녕군,(주)경성에너지 영산충전소,경남 창녕군 영산면 서리 209-7,055-536-1811,자동차충전,경남 창녕군 영산면 서리 209-7,128.5241107,35.4579436
경남 창녕군,광신개발(주)직영 부곡온천충전소,경남 창녕군 부곡면 부곡리 607-1,055-521-0371,자동차충전,경남 창녕군 부곡면 부곡리 607-1,128.5972276,35.4368092
경남 창녕군,(주)경성에너지,경남 창녕군 대합면 등지리 274,055-532-2557,용기+자동차+탱크+13kg용기,경남 창녕군 대합면 등지리 274,128.4697677,35.6003951
경남 창녕군,광신개발(주)직영우성LPG롯트," 경남 창녕군 영산면 죽사리 1096-1,1456-76,1465-52번지 ",055-521-5588,자동차충전,"경남 창녕군 영산면 죽사리 1096-1,1456-76,1465-52번지 ",128.5210467,35.4440665
경남 창녕군,대흥가스충전소,경남 창녕군 창녕읍 탐하리 2-1,055-533-2889,자동차충전,경남 창녕군 창녕읍 탐하리 2-1,128.4996449,35.5331501
경남 창녕군,주식회사우리비케이에너지 경남대로충전소,경남 창녕군 도천면 논리 650-6,055-536-3655,자동차충전,경남 창녕군 도천면 논리 650-6,128.5234293,35.4258753
경남 창녕군,대성종합가스,경남 창녕군 대지면 효정리 68-2,055-532-0019,용기+자동차+탱크,경남 창녕군 대지면 효정리 68-2,128.4795636,35.5422634
경남 창원시 마산합포구,삼화가스충전소,경남 창원시 마산합포구 예곡동 84-1,055-222-4050,자동차충전,경남 창원시 마산합포구 예곡동 84-1,128.5532925,35.1637398
경남 창원시 마산합포구,SK에너지 신포충전소,경남 창원시 마산합포구 신포동1가 35-1,055-243-8814,자동차충전,경남 창원시 마산합포구 신포동1가 35-1,128.5707451,35.1966058
경남 창원시 마산합포구,마산개인택시복지충전소,경남 창원시 마산합포구 산호1동 203-3,055-224-2104,자동차충전,경남 창원시 마산합포구 산호1동 203-3,128.5882475,35.2191656
경남 창원시 마산합포구,SK에너지 신포충전소,경남 창원시 마산합포구 신포동1가 35-1,055-243-8811,용기충전,경남 창원시 마산합포구 신포동1가 35-1,128.5707451,35.1966058
경남 창원시 마산합포구,그린가스텍(주),경남 창원시 마산합포구 진동면 인곡리 1011-1외 17필지,055-296-3651,용기+자동차+탱크+13kg용기,경남 창원시 마산합포구 진동면 인곡리 1011-1외 17필지,128.5015522,35.1360117
경남 창원시 마산합포구,(주)이엔에스적석산충전소," 경남 창원시 마산합포구 진전면 오서리 659-7,770-8번지 ",055-272-2225,자동차충전,"경남 창원시 마산합포구 진전면 오서리 659-7,770-8번지 ",128.4139878,35.0997441
경남 창원시 마산합포구,우산LPG충전소," 경남 창원시 마산합포구 우산동 98번지 외4필지(97,99,100-1,100-3) ",055-221-4835,자동차충전,"경남 창원시 마산합포구 우산동 98번지 외4필지(97,99,100-1,100-3) ",128.552857,35.1512931
경남 창원시 마산회원구,태화충전소,경남 창원시 마산회원구 내서읍 감천리 348,055-232-6191,자동차충전,경남 창원시 마산회원구 내서읍 감천리 348,128.5213818,35.199776
경남 창원시 마산회원구,내서IC충전소," 경남 창원시 마산회원구 내서읍 호계리 790-52번지, 790-285번지 ",055-231-0052,자동차충전,"경남 창원시 마산회원구 내서읍 호계리 790-52번지, 790-285번지 ",128.5177915,35.2569773
경남 창원시 마산회원구,마산LPG충전소 동방도시가스,경남 창원시 마산회원구 합성2동 328-3,055-251-6801,용기+자동차+13kg용기,경남 창원시 마산회원구 합성2동 328-3,128.5889334,35.2396153
경남 창원시 마산회원구,(유)공단가스산업,경남 창원시 마산회원구 봉암동 660-172,055-251-3131,자동차충전,경남 창원시 마산회원구 봉암동 660-172,128.599978,35.2145649
경남 창원시 마산회원구,(주)창원충전소 극동충전소,경남 창원시 마산회원구 석전1동 260-1,055-255-0010,용기+자동차+13kg용기,경남 창원시 마산회원구 석전1동 260-1,128.5751072,35.2281077
경남 창원시 마산회원구,(주)창원충전소 금성가스,경남 창원시 마산회원구 봉암동 472-8,055-292-4136,용기+자동차,경남 창원시 마산회원구 봉암동 472-8,128.6021238,35.2180878
경남 창원시 마산회원구,(주)경서에너지 석전충전소,경남 창원시 마산회원구 내서읍 중리 1119-18,055-232-0329,자동차충전,경남 창원시 마산회원구 내서읍 중리 1119-18,128.5155337,35.2475131
경남 창원시 마산회원구,(주)경서에너지대천충전소," 경남 창원시 마산회원구 두척동 290-2,290-3 (주)경서에너지 충전소 ",055-231-2580,자동차충전,"경남 창원시 마산회원구 두척동 290-2,290-3 (주)경서에너지 충전소 ",128.5497981,35.2365273
경남 창원시 마산회원구,(주)칠성에너지도일가스충전소,경남 창원시 마산회원구 양덕동 160-2,055-297-0660,자동차충전,경남 창원시 마산회원구 양덕동 160-2,128.590018,35.225521
경남 창원시 마산회원구,(주)배성에너지 경남충전소,경남 창원시 마산회원구 봉암동 469-17,055-292-4611,자동차충전,경남 창원시 마산회원구 봉암동 469-17,128.5963073,35.220289
경남 창원시 마산회원구,동부충전소,경남 창원시 마산회원구 석전1동 260-5,055-255-0186,자동차충전,경남 창원시 마산회원구 석전1동 260-5,128.5748965,35.2278292
경남 창원시 마산회원구,(주)경서에너지,경남 창원시 마산회원구 내서읍 중리 1127-1 ((주)경서에너지),055-232-8891,용기+자동차+13kg용기,경남 창원시 마산회원구 내서읍 중리 1127-1 ((주)경서에너지),128.5070461,35.2414734
경남 창원시 성산구,한국지엠(주) 창원공장,경남 창원시 성산구 성주동 23,055-269-1376,자동차충전,경남 창원시 성산구 성주동 23,128.7018064,35.193862
경남 창원시 성산구,불모가스충전소,경남 창원시 성산구 불모산동 377번지외8필지,055-287-5555,자동차충전,경남 창원시 성산구 불모산동 377번지외8필지,128.7247379,35.1905269
경남 창원시 성산구,(주)배성에너지,경남 창원시 성산구 남산동 601-40,055-285-6070,자동차충전,경남 창원시 성산구 남산동 601-40,128.6942189,35.2029469
경남 창원시 의창구,북창원LPG충전소,경남 창원시 의창구 북면 무곡리 54-9,055-276-5151,자동차충전,경남 창원시 의창구 북면 무곡리 54-9,128.6017611,35.3265558
경남 창원시 의창구,조은LPG충전소,경남 창원시 의창구 팔용동 39-2,055-295-2800,자동차충전,경남 창원시 의창구 팔용동 39-2,128.6303962,35.2449141
경남 창원시 의창구,(주)창원충전소 직영 새창원충전소,경남 창원시 의창구 팔용동 212번지,055-252-0061,자동차+탱크,경남 창원시 의창구 팔용동 212번지,128.6062459,35.2539163
경남 창원시 의창구,광신직영(두대충전소),경남 창원시 의창구 대원동 73,055-273-2300,자동차충전,경남 창원시 의창구 대원동 73,128.6446533,35.2317596
경남 창원시 의창구,마산개인택시지부 유남충전소,경남 창원시 의창구 팔용동 19-1,055-238-4131,자동차충전,경남 창원시 의창구 팔용동 19-1,128.6338359,35.2379192
경남 창원시 의창구,창원개인택시조합충전소,경남 창원시 의창구 팔용동 39-7,055-253-3512,자동차충전,경남 창원시 의창구 팔용동 39-7,128.6337068,35.2425081
경남 창원시 의창구,(주)창원충전소,경남 창원시 의창구 팔용동 39-12,055-251-0601,자동차충전,경남 창원시 의창구 팔용동 39-12,128.6340333,35.2406855
경남 창원시 의창구,(주)와이에이치에너지,경남 창원시 의창구 동정동 161-1,055-252-3234,자동차충전,경남 창원시 의창구 동정동 161-1,128.6111899,35.2669529
경남 창원시 의창구,광신직영(굴현충전소),경남 창원시 의창구 동정동 805-1,055-252-7763,자동차충전,경남 창원시 의창구 동정동 805-1,128.6091056,35.2630693
경남 창원시 진해구,(주)경양엘피지,경남 창원시 진해구 경화동 1171-5,055-542-8811,용기+자동차,경남 창원시 진해구 경화동 1171-5,128.6762566,35.1531191
경남 창원시 진해구,진해LPG충전소,경남 창원시 진해구 용원동 7번지,055-544-5191,자동차충전,경남 창원시 진해구 용원동 7번지,128.8321324,35.1026614
경남 창원시 진해구,용원충전소,경남 창원시 진해구 두동 1088-26,055-547-2890,자동차충전,경남 창원시 진해구 두동 1088-26,128.7985203,35.1168504
경남 창원시 진해구,영진가스(주),경남 창원시 진해구 덕산동 25-1,055-547-4450,용기+자동차+13kg용기,경남 창원시 진해구 덕산동 25-1,128.7009048,35.1463987
경남 창원시 진해구,(주)동구에너지,경남 창원시 진해구 두동 1297-2,055-541-2086,자동차충전,경남 창원시 진해구 두동 1297-2,128.8029797,35.1140446
경남 창원시 진해구,동부가스충전소,경남 창원시 진해구 석동 518-1,055-547-5152,자동차충전,경남 창원시 진해구 석동 518-1,128.6956808,35.159283
경남 창원시 진해구,해양에너지(주)," 경남 창원시 진해구 이동 574,598-7,598-14번지 ",055-552-5185,자동차충전,"경남 창원시 진해구 이동 574,598-7,598-14번지 ",128.6908102,35.149233
경남 창원시 진해구,신항LPG충전소," 경남 창원시 진해구 죽곡동 262,263 ",055-544-8874,자동차충전,"경남 창원시 진해구 죽곡동 262,263 ",128.7212008,35.1144956
경남 통영시,통영IC충전소,경남 통영시 용남면 삼화리 350-1번지,055-0642-5944,자동차충전,경남 통영시 용남면 삼화리 350-1번지,128.4509806,34.8813158
경남 통영시,(주)동남이앤지 통영충전소,경남 통영시 용남면 장평리 34번지외1필지(125-9),055-648-4415,자동차충전,경남 통영시 용남면 장평리 34번지외1필지(125-9),128.4713191,34.891263
경남 통영시,통영관광충전소,경남 통영시 용남면 동달리 413-5,055-644-8842,자동차충전,경남 통영시 용남면 동달리 413-5,128.4493425,34.8778062
경남 통영시,신통영가스충전소,경남 통영시 용남면 원평리 779-225,055-642-1203,자동차충전,경남 통영시 용남면 원평리 779-225,128.4591949,34.8889566
